,date,close,high,low,open,volume,tic,day
12521,2015-08-27,34.560001373291016,36.15999984741211,32.79999923706055,32.959999084472656,1588,MARA,3
12522,2015-08-27,166.5666046142578,166.69198210968912,163.17291768909226,164.68586565532422,274143900,SPY,3
12523,2015-08-27,91.12091064453125,91.77070935380829,90.85949933562871,90.98646972876149,9127000,TLT,3
12524,2015-08-27,16.19933319091797,16.316667556762695,15.387332916259766,15.399999618530273,114840000,TSLA,3
12525,2015-08-28,25.41072654724121,25.415211755332983,25.018204955765285,25.15951211264362,212657600,AAPL,4
12526,2015-08-28,1.850000023841858,1.8700000047683716,1.75,1.75,10924600,AMD,4
12527,2015-08-28,58.65104675292969,58.705102783723525,57.631700249627684,58.06415438764387,6649500,CAT,4
12528,2015-08-28,117.2962875366211,117.58963814364343,116.19833931471501,117.12866409925769,1850900,COST,4
12529,2015-08-28,108.69999694824219,109.30000305175781,108.12000274658203,108.16999816894531,7558900,GLD,4
12530,2015-08-28,71.24143981933594,72.07984067888488,70.65006854936016,71.8103548922848,9200300,JNJ,4
12531,2015-08-28,36.63999938964844,37.7599983215332,35.36000061035156,35.36000061035156,3906,MARA,4
12532,2015-08-28,166.57492065429688,167.0430135359747,165.43811818969027,165.92293231844926,160414400,SPY,4
12533,2015-08-28,91.38981628417969,92.21886786434759,91.29272225796151,91.9798623627531,9946200,TLT,4
12534,2015-08-28,16.565332412719727,16.76333236694336,16.10466766357422,16.124000549316406,82705500,TSLA,4
12535,2015-08-31,25.291852951049805,25.688859814939384,25.121385924552218,25.1281145934092,224917200,AAPL,0
12536,2015-08-31,1.809999942779541,1.8700000047683716,1.7899999618530273,1.8200000524520874,6516000,AMD,0
12537,2015-08-31,59.029422760009766,59.28425487167905,57.840184636121066,58.164520699455274,7019600,CAT,0
12538,2015-08-31,117.38009643554688,117.5309536806773,116.08936921258716,116.70958994987862,3005700,COST,0
12539,2015-08-31,108.81999969482422,108.91999816894531,108.02999877929688,108.19000244140625,4532100,GLD,0
12540,2015-08-31,70.35064697265625,71.24144184314773,70.05121767780132,71.02435574715638,9083500,JNJ,0
12541,2015-08-31,36.47999954223633,37.599998474121094,36.0,36.31999969482422,2094,MARA,0
12542,2015-08-31,165.2291259765625,166.44952176493098,164.67743968505732,165.59691683756594,163298800,SPY,0
12543,2015-08-31,90.68768310546875,92.21881496123092,90.6279303397633,92.13665633297028,8617600,TLT,0
12544,2015-08-31,16.604000091552734,16.996667861938477,16.367332458496094,16.374666213989258,70503000,TSLA,0
12545,2015-09-01,24.16139030456543,25.094469460458992,24.08064285601347,24.70643472666186,307383600,AAPL,1
12546,2015-09-01,1.7100000381469727,1.8200000524520874,1.7100000381469727,1.7699999809265137,8470700,AMD,1
12547,2015-09-01,57.84018325805664,58.64330531836614,57.50039926170871,57.531289251527895,9053100,CAT,1
12548,2015-09-01,115.91336822509766,117.25436839754282,115.24286174445136,115.30991367140074,2968200,COST,1
12549,2015-09-01,109.19999694824219,109.7699966430664,108.94000244140625,109.62999725341797,7077800,GLD,1
12550,2015-09-01,68.93583679199219,69.53469532171482,68.4642395548539,69.08555427999195,14593500,JNJ,1
12551,2015-09-01,33.599998474121094,36.47999954223633,31.200000762939453,36.0,2181,MARA,1
12552,2015-09-01,160.2974395751953,162.8050909701567,159.42811328238028,161.4258750501832,256000400,SPY,1
12553,2015-09-01,91.34114837646484,91.38605738209098,90.5552122244687,91.04922841847946,15298200,TLT,1
12554,2015-09-01,15.908666610717773,16.399999618530273,15.79800033569336,16.022666931152344,81822000,TSLA,1
12555,2015-09-02,25.19763946533203,25.19763946533203,24.47764300591158,24.724372203967487,247555200,AAPL,2
12556,2015-09-02,1.7699999809265137,1.7699999809265137,1.7200000286102295,1.75,6306100,AMD,2
12557,2015-09-02,58.766849517822266,58.81318744060153,57.87878160755058,58.61240548632377,5325900,CAT,2
12558,2015-09-02,117.69013977050781,118.06729547785376,116.01388081444502,117.1956464477911,1809900,COST,2
12559,2015-09-02,108.62000274658203,109.33999633789062,108.45999908447266,109.01000213623047,4115700,GLD,2
12560,2015-09-02,69.87903594970703,69.96886644118577,69.24275234069583,69.74429306805798,11517400,JNJ,2
12561,2015-09-02,33.279998779296875,34.560001373291016,32.31999969482422,33.599998474121094,1394,MARA,2
12562,2015-09-02,163.34010314941406,163.3818999022867,160.84080528073778,162.67974761592978,160269300,SPY,2
12563,2015-09-02,90.55525207519531,91.30376628880485,90.46542831370648,90.88459444590055,9515200,TLT,2
12564,2015-09-02,16.512666702270508,16.525333404541016,15.985333442687988,16.35333251953125,69438000,TSLA,2
12565,2015-09-03,24.755779266357422,25.29633673971069,24.681760490568845,25.23129009231393,212935600,AAPL,3
12566,2015-09-03,1.7899999618530273,1.850000023841858,1.7599999904632568,1.7599999904632568,7154200,AMD,3
12567,2015-09-03,57.492679595947266,58.6973657224407,56.97528548397943,58.65102778841092,11077100,CAT,3
12568,2015-09-03,117.74046325683594,118.76298257110248,117.42198264944693,118.12600856747947,1615600,COST,3
12569,2015-09-03,107.83999633789062,108.31999969482422,107.55999755859375,107.7699966430664,3913100,GLD,3
12570,2015-09-03,69.34754180908203,70.43296629800427,69.06308719344779,70.11108659962562,9027200,JNJ,3
12571,2015-09-03,32.959999084472656,33.91999816894531,31.84000015258789,33.91999816894531,1288,MARA,3
12572,2015-09-03,163.45706176757812,165.54677103907727,162.9638934406019,164.0505320581229,152087800,SPY,3
12573,2015-09-03,90.996826171875,91.07167641280526,90.35310382060152,90.85460671661237,7042500,TLT,3
12574,2015-09-03,16.3713321685791,16.80533218383789,16.333332061767578,16.804000854492188,62922000,TSLA,3
12575,2015-09-04,24.509048461914062,24.7737202433098,24.33858316703833,24.441760070123664,199985200,AAPL,4
12576,2015-09-04,1.8200000524520874,1.840000033378601,1.7599999904632568,1.7599999904632568,6725300,AMD,4
12577,2015-09-04,56.45017623901367,56.88263030490386,55.87100205210519,56.37295419242544,12007300,CAT,4
12578,2015-09-04,116.0642318725586,116.88560843136956,115.81279032983785,116.33243959515356,2124500,COST,4
12579,2015-09-04,107.48999786376953,107.55999755859375,107.06999969482422,107.13999938964844,4025000,GLD,4
12580,2015-09-04,68.35196685791016,68.77865179155768,67.79802631676797,68.55408408029757,10996800,JNJ,4
12581,2015-09-04,34.400001525878906,34.400001525878906,32.31999969482422,33.119998931884766,7594,MARA,4
12582,2015-09-04,160.98289489746094,162.04447113818225,160.16373215689163,161.2002328982286,207081000,SPY,4
12583,2015-09-04,91.82767486572266,92.01480331909177,91.18395252927631,91.6555141759119,7951300,TLT,4
12584,2015-09-04,16.1286678314209,16.272666931152344,15.880000114440918,16.05933380126953,55338000,TSLA,4
12585,2015-09-08,25.19091033935547,25.246984844935913,24.744557754087413,25.06530399445787,219374400,AAPL,1
12586,2015-09-08,1.8799999952316284,1.8799999952316284,1.8300000429153442,1.850000023841858,6009500,AMD,1
12587,2015-09-08,57.376861572265625,57.62397566969448,56.80540543498373,57.59308567105777,5647800,CAT,1
12588,2015-09-08,118.53667449951172,118.57858354127902,116.60059698499606,117.79073959589218,1638000,COST,1
12589,2015-09-08,107.5199966430664,107.94000244140625,107.30999755859375,107.5999984741211,5982100,GLD,1
12590,2015-09-08,70.32067108154297,70.35061456835003,69.25021570051939,69.68438198138132,11394100,JNJ,1
12591,2015-09-08,33.599998474121094,35.52000045776367,32.959999084472656,34.560001373291016,1819,MARA,1
12592,2015-09-08,165.02854919433594,165.17901492592512,163.1394562070167,163.7830903693618,116025700,SPY,1
12593,2015-09-08,90.472900390625,90.98937123102093,90.39056338361665,90.85463846598083,7049500,TLT,1
12594,2015-09-08,16.544666290283203,16.610666275024414,16.270000457763672,16.336666107177734,47073000,TSLA,1
12595,2015-09-09,24.706430435180664,25.57446278945002,24.6211960813706,25.51614652882644,340043200,AAPL,2
12596,2015-09-09,1.850000023841858,1.9700000286102295,1.8300000429153442,1.899999976158142,12612300,AMD,2
12597,2015-09-09,56.342037200927734,58.071834960716366,56.20303522700158,57.91739094153694,5859200,CAT,2
12598,2015-09-09,117.06995391845703,119.30777153971127,116.82690192515523,119.30777153971127,1390800,COST,2
12599,2015-09-09,106.12999725341797,106.70999908447266,105.4800033569336,106.63999938964844,8855100,GLD,2
12600,2015-09-09,69.03315734863281,71.23395596559703,68.8909271571277,71.10669466792163,7384500,JNJ,2
12601,2015-09-09,33.439998626708984,36.63999938964844,32.959999084472656,34.400001525878906,1381,MARA,2
12602,2015-09-09,162.82186889648438,166.73381337321,162.45409058223083,166.60843585182587,149347700,SPY,2
12603,2015-09-09,90.9070053100586,91.10162051115245,89.49231458244994,89.54471032381664,7441900,TLT,2
12604,2015-09-09,16.5939998626709,16.950000762939453,16.553333282470703,16.803333282470703,50862000,TSLA,2
12605,2015-09-10,25.24923324584961,25.40848466751426,24.65035781974626,24.73334700904198,251571200,AAPL,3
12606,2015-09-10,1.840000033378601,1.8799999952316284,1.8300000429153442,1.840000033378601,4290400,AMD,3
12607,2015-09-10,55.92504119873047,56.61232722180962,55.623871183748044,56.28799118900743,6109100,CAT,3
12608,2015-09-10,117.34656524658203,118.14279889997312,116.49168193796366,116.53357820279678,1350700,COST,3
12609,2015-09-10,106.37999725341797,106.69999694824219,106.18000030517578,106.61000061035156,6204000,GLD,3
12610,2015-09-10,69.40744018554688,69.9763552213194,68.58401398524927,68.95081183871,8359500,JNJ,3
12611,2015-09-10,33.119998931884766,34.880001068115234,32.63999938964844,33.7599983215332,2019,MARA,3
12612,2015-09-10,163.70785522460938,164.8530120043565,162.3704359782991,162.6295579280601,158611100,SPY,3
12613,2015-09-10,90.29325866699219,90.71243046874278,90.15852589334195,90.58517872478276,6789700,TLT,3
12614,2015-09-10,16.565332412719727,16.71466636657715,16.35533332824707,16.48200035095215,40635000,TSLA,3
12615,2015-09-11,25.61707878112793,25.61707878112793,25.067549271104706,25.07427793846086,199662000,AAPL,4
12616,2015-09-11,2.009999990463257,2.140000104904175,1.809999942779541,1.8799999952316284,31010300,AMD,4
12617,2015-09-11,56.08722686767578,56.31117492985542,55.50805267324502,55.778338677311034,4413800,CAT,4
12618,2015-09-11,118.21817779541016,118.34389211472363,116.73468488329982,117.21242487437556,1452300,COST,4
12619,2015-09-11,106.16000366210938,106.19999694824219,105.2699966430664,105.6500015258789,4023900,GLD,4
12620,2015-09-11,69.56465911865234,69.61705882695823,68.7187764813889,69.1978611605112,7381300,JNJ,4
12621,2015-09-11,34.720001220703125,35.52000045776367,31.360000610351562,33.279998779296875,3494,MARA,4
12622,2015-09-11,164.4518280029297,164.5187002556144,162.60451869192718,163.31502521644617,119691200,SPY,4
12623,2015-09-11,90.86213684082031,91.3786134580605,90.81722781695944,90.9220193464415,5890900,TLT,4
12624,2015-09-11,16.682666778564453,16.682666778564453,16.315332412719727,16.50933265686035,35262000,TSLA,4
12625,2015-09-14,25.863807678222656,26.218199009025287,25.762874239912513,26.148667160912005,233453600,AAPL,0
12626,2015-09-14,1.8200000524520874,2.0,1.809999942779541,2.0,16458500,AMD,0
12627,2015-09-14,56.1953239440918,56.287993911515805,55.60843182539544,55.87098789560228,4231800,CAT,0
12628,2015-09-14,118.30198669433594,118.51990857292932,117.53929848578703,118.32712955896707,1123300,COST,0
12629,2015-09-14,106.22000122070312,106.38999938964844,105.77999877929688,105.86000061035156,2350800,GLD,0
12630,2015-09-14,69.85658264160156,70.29824210403525,69.25024250469157,69.54218447513996,7948700,JNJ,0
12631,2015-09-14,34.560001373291016,35.36000061035156,32.79999923706055,35.20000076293945,475,MARA,0
12632,2015-09-14,163.8416290283203,164.67751308331736,163.3568147458726,164.6273620807501,79452000,SPY,0
12633,2015-09-14,91.00434875488281,91.43100157801767,90.77979223293413,91.28129532648202,4221700,TLT,0
12634,2015-09-14,16.87933349609375,16.950000762939453,16.64466667175293,16.739999771118164,43363500,TSLA,0
12635,2015-09-15,26.081377029418945,26.137451542024767,25.664182518730957,26.002873054022455,173364800,AAPL,1
12636,2015-09-15,1.8600000143051147,1.8700000047683716,1.809999942779541,1.840000033378601,6524400,AMD,1
12637,2015-09-15,57.59305953979492,57.7166135866177,56.10265165887788,56.38837370621551,5109400,CAT,1
12638,2015-09-15,119.37480163574219,119.81902212239693,117.5393084183491,118.4444899880896,1349600,COST,1
12639,2015-09-15,105.9000015258789,106.05999755859375,105.68000030517578,105.83000183105469,2905000,GLD,1
12640,2015-09-15,70.66502380371094,70.92702221584284,69.75925460111947,70.20839555207945,7030700,JNJ,1
12641,2015-09-15,32.959999084472656,35.84000015258789,32.31999969482422,35.52000045776367,1725,MARA,1
12642,2015-09-15,165.88955688476562,166.3325744181359,163.79984672563089,164.3431662651745,113806200,SPY,1
12643,2015-09-15,89.26029205322266,90.60761950057355,89.16298729174504,90.48785452271638,11895000,TLT,1
12644,2015-09-15,16.904666900634766,16.97333335876465,16.633333206176758,16.850000381469727,44002500,TSLA,1
12645,2015-09-16,26.110532760620117,26.139690886531813,25.892963412159954,26.074644256798294,148694000,AAPL,2
12646,2015-09-16,1.8899999856948853,1.899999976158142,1.850000023841858,1.8700000047683716,4928300,AMD,2
12647,2015-09-16,58.41161346435547,58.5892293724612,57.59304963350736,57.801549629259966,5225800,CAT,2
12648,2015-09-16,120.36377716064453,120.57330953417195,118.80485579004689,119.19040098442744,1374300,COST,2
12649,2015-09-16,107.30999755859375,107.70999908447266,106.55999755859375,106.5999984741211,5315600,GLD,2
12650,2015-09-16,70.82225799560547,70.9794571208926,70.230886594112,70.73242747638143,5630400,JNJ,2
12651,2015-09-16,32.47999954223633,36.63999938964844,32.31999969482422,32.79999923706055,538,MARA,2
12652,2015-09-16,167.32725524902344,167.51951775490605,165.84774973241406,166.1904652381236,99581600,SPY,2
12653,2015-09-16,88.92346954345703,89.40251806846791,88.736341034915,89.0432288193553,6949800,TLT,2
12654,2015-09-16,17.483333587646484,17.525333404541016,16.858667373657227,16.869333267211914,66256500,TSLA,2
12655,2015-09-17,25.55203628540039,26.128482269521882,25.50717735491766,25.94231616788589,256450400,AAPL,3
12656,2015-09-17,1.8899999856948853,1.940000057220459,1.8700000047683716,1.899999976158142,5831600,AMD,3
12657,2015-09-17,57.1915168762207,58.442535205614625,57.075686755441545,58.226311124607754,7745000,CAT,3
12658,2015-09-17,120.14588928222656,121.56231763441292,119.98664260405019,120.60685035419807,1535300,COST,3
12659,2015-09-17,108.41000366210938,108.58000183105469,106.95999908447266,107.06999969482422,8403800,GLD,3
12660,2015-09-17,70.9944076538086,72.00498217246056,70.60515359347583,70.76235267809898,8258000,JNJ,3
12661,2015-09-17,33.439998626708984,33.91999816894531,31.360000610351562,33.439998626708984,12794,MARA,3
12662,2015-09-17,166.95106506347656,169.59246088923587,166.57491991056307,167.19347850406095,276046600,SPY,3
12663,2015-09-17,90.0088119506836,90.09863568998229,88.87107313977769,88.98334567551501,19843600,TLT,3
12664,2015-09-17,17.471332550048828,17.700000762939453,17.37933349609375,17.597333908081055,53787000,TSLA,3
12665,2015-09-18,25.44660758972168,25.637262260033378,25.092218047851315,25.168478546969638,297141200,AAPL,4
12666,2015-09-18,1.8700000047683716,1.9199999570846558,1.850000023841858,1.8700000047683716,11814000,AMD,4
12667,2015-09-18,55.49260711669922,56.75906747055952,55.29954906407827,56.62778940877668,9260100,CAT,4
12668,2015-09-18,118.85517883300781,120.97564609580694,118.76298404815371,119.1317631875701,2833900,COST,4
12669,2015-09-18,109.20999908447266,109.37999725341797,108.81999969482422,109.0999984741211,6794300,GLD,4
12670,2015-09-18,69.90898132324219,70.90458121375237,69.80418193593988,70.4254966686166,14211100,JNJ,4
12671,2015-09-18,34.400001525878906,35.20000076293945,32.47999954223633,32.47999954223633,16994,MARA,4
12672,2015-09-18,164.2228240966797,166.93676131069327,163.81111992003463,164.44129193331497,223657500,SPY,4
12673,2015-09-18,91.39358520507812,91.46843548500586,90.66752549728746,90.72740800551377,14963300,TLT,4
12674,2015-09-18,17.374666213989258,17.58799934387207,17.166667938232422,17.19733238220215,56446500,TSLA,4
12675,2015-09-21,25.84137725830078,25.877265766487003,25.493716319352583,25.49595806767053,200888000,AAPL,0
12676,2015-09-21,1.809999942779541,1.899999976158142,1.809999942779541,1.8700000047683716,5377800,AMD,0
12677,2015-09-21,55.72426986694336,56.24938202672386,55.53121184643703,55.83238188709384,7594900,CAT,0
12678,2015-09-21,120.02855682373047,120.50628409003245,119.08984288787634,119.31614148183199,1004800,COST,0
12679,2015-09-21,108.52999877929688,108.66000366210938,108.33000183105469,108.48999786376953,4104800,GLD,0
12680,2015-09-21,69.71437072753906,70.81477030976144,69.14546124227105,70.2683170263935,7053700,JNJ,0
12681,2015-09-21,35.68000030517578,36.0,34.400001525878906,34.720001220703125,594,MARA,0
12682,2015-09-21,165.07151794433594,166.09658629271098,164.02123091196836,165.0547097619698,105726200,SPY,0
12683,2015-09-21,89.9040298461914,90.65254395317113,89.65701882031783,90.57769368461504,10085600,TLT,0
12684,2015-09-21,17.613332748413086,18.10466766357422,17.053333282470703,17.59866714477539,91803000,TSLA,0
12685,2015-09-22,25.43540382385254,25.610356060771164,25.238020408860343,25.430916903734374,201384800,AAPL,1
12686,2015-09-22,1.7300000190734863,1.840000033378601,1.7200000286102295,1.7999999523162842,9975200,AMD,1
12687,2015-09-22,55.35358810424805,55.44625806208007,54.550466144691015,54.92114008435672,5717300,CAT,1
12688,2015-09-22,119.55923461914062,119.8106761668886,118.01707854993069,118.8635980010539,1787200,COST,1
12689,2015-09-22,107.79000091552734,107.95999908447266,107.44000244140625,107.58000183105469,5483300,GLD,1
12690,2015-09-22,69.79669189453125,69.94640937847201,68.77863584828624,69.06309621220467,10618700,JNJ,1
12691,2015-09-22,36.0,44.79999923706055,34.720001220703125,34.880001068115234,8038,MARA,1
12692,2015-09-22,162.9289093017578,163.3910381019392,161.79459432139305,162.90370344182836,153890900,SPY,1
12693,2015-09-22,91.15406799316406,91.61066216026231,90.67501931140701,90.89957587941659,9968200,TLT,1
12694,2015-09-22,17.395999908447266,17.510000228881836,17.058000564575195,17.268667221069336,54966000,TSLA,1
12695,2015-09-23,25.64175033569336,25.731469888596294,25.412967101486103,25.486984149717248,143026800,AAPL,2
12696,2015-09-23,1.7000000476837158,1.7799999713897705,1.690000057220459,1.7599999904632568,9649200,AMD,2
12697,2015-09-23,54.210689544677734,55.453983662181194,54.17980544620668,55.34587164254291,4754300,CAT,2
12698,2015-09-23,121.88923645019531,122.05687267672053,119.55923613659837,120.23813216078902,2310200,COST,2
12699,2015-09-23,108.22000122070312,108.63999938964844,108.19999694824219,108.54000091552734,2744200,GLD,2
12700,2015-09-23,69.60956573486328,70.14105007810089,69.28768020742199,69.77425215045736,5609300,JNJ,2
12701,2015-09-23,35.040000915527344,37.119998931884766,32.15999984741211,35.36000061035156,4125,MARA,2
12702,2015-09-23,162.6684112548828,163.56745001444625,162.08865093790467,163.09692361831407,92790600,SPY,2
12703,2015-09-23,91.14653778076172,91.37109424167333,90.56269783524112,91.03426526101393,6769900,TLT,2
12704,2015-09-23,17.40399932861328,17.472000122070312,17.172000885009766,17.463333129882812,39012000,TSLA,2
12705,2015-09-24,25.794275283813477,25.90642430678658,25.20437203902794,25.401753703407618,200878000,AAPL,3
12706,2015-09-24,1.7200000286102295,1.7300000190734863,1.659999966621399,1.6799999475479126,11247700,AMD,3
12707,2015-09-24,50.81288528442383,51.50788960809795,49.924817003250155,51.121773476428054,22589600,CAT,3
12708,2015-09-24,121.4198989868164,121.88087308247268,120.39737927966974,121.00083395237432,1974900,COST,3
12709,2015-09-24,110.48999786376953,110.81999969482422,109.62999725341797,109.66999816894531,11024300,GLD,3
12710,2015-09-24,69.2277603149414,69.57210185050621,68.70375785645356,69.25769809095902,7407600,JNJ,3
12711,2015-09-24,35.040000915527344,36.0,32.959999084472656,34.400001525878906,1300,MARA,3
12712,2015-09-24,162.08030700683594,162.542435914582,160.11417254939417,161.45013472015168,159378800,SPY,3
12713,2015-09-24,91.767822265625,92.57621881792754,91.68548526248071,92.19447504977761,9605800,TLT,3
12714,2015-09-24,17.541332244873047,17.56333351135254,17.08066749572754,17.302000045776367,51723000,TSLA,3
12715,2015-09-25,25.729232788085938,26.173343743524278,25.574466563859787,26.11726922300855,224607600,AAPL,4
12716,2015-09-25,1.7100000381469727,1.75,1.6799999475479126,1.75,5644600,AMD,4
12717,2015-09-25,50.17965316772461,50.789711448042404,49.99431318952905,50.19509522007538,12365100,CAT,4
12718,2015-09-25,121.98978424072266,123.12125169810624,121.53718702669346,122.3250310157597,1845700,COST,4
12719,2015-09-25,109.80999755859375,110.02999877929688,109.55000305175781,109.87000274658203,5209500,GLD,4
12720,2015-09-25,68.11991882324219,69.71437201001758,67.94026349359679,69.56466018716974,10794400,JNJ,4
12721,2015-09-25,34.400001525878906,35.20000076293945,33.91999816894531,35.20000076293945,519,MARA,4
12722,2015-09-25,162.0382537841797,163.84474196466735,161.16440798067316,163.54225885128184,155054800,SPY,4
12723,2015-09-25,90.97441101074219,91.26633107410038,90.77230899105741,91.05674802458269,8383700,TLT,4
12724,2015-09-25,17.12733268737793,17.79400062561035,17.07666778564453,17.77400016784668,56601000,TSLA,4
12725,2015-09-28,25.220073699951172,25.697827938171578,25.220073699951172,25.53633306574261,208436000,AAPL,0
12726,2015-09-28,1.659999966621399,1.7000000476837158,1.659999966621399,1.690000057220459,5693100,AMD,0
12727,2015-09-28,49.260684967041016,49.66996702575164,48.64289989375188,49.608187045506924,12572000,CAT,0
12728,2015-09-28,120.31352233886719,122.19931418496591,120.09560042956868,121.85567793479859,2553500,COST,0
12729,2015-09-28,108.41999816894531,108.91000366210938,108.2699966430664,108.37000274658203,3809600,GLD,0
12730,2015-09-28,68.39686584472656,68.92086273562552,67.29646666270095,67.89531943642295,14332800,JNJ,0
12731,2015-09-28,32.959999084472656,36.47999954223633,30.719999313354492,33.91999816894531,6763,MARA,0
12732,2015-09-28,157.9715576171875,161.2484606488369,157.66067677744184,161.13922670151618,178515900,SPY,0
12733,2015-09-28,92.53128814697266,92.6435606607044,91.46839409441458,91.46839409441458,9833400,TLT,0
12734,2015-09-28,16.562000274658203,17.319332122802734,16.44066619873047,17.156667709350586,73516500,TSLA,0
12735,2015-09-29,24.461946487426758,25.460073906130113,24.1927894932025,25.30755115306745,293461600,AAPL,1
12736,2015-09-29,1.6699999570846558,1.690000057220459,1.649999976158142,1.6699999570846558,7005300,AMD,1
12737,2015-09-29,49.66225051879883,50.49626270245241,49.11396636797029,49.15258033434213,8784400,CAT,1
12738,2015-09-29,120.45600128173828,120.80801422041836,119.22394960193586,119.88606643660557,2513100,COST,1
12739,2015-09-29,107.9800033569336,108.69000244140625,107.87999725341797,108.23999786376953,4043600,GLD,1
12740,2015-09-29,69.64698791503906,70.24584078439801,68.74121845261195,69.04812933454144,11520000,JNJ,1
12741,2015-09-29,29.920000076293945,33.7599983215332,24.959999084472656,32.63999938964844,3475,MARA,1
12742,2015-09-29,158.06399536132812,159.4251760927764,157.06412004099744,158.19003749953106,159045600,SPY,1
12743,2015-09-29,92.79325103759766,93.03277521055394,92.25432022076933,92.4713898948089,9006100,TLT,1
12744,2015-09-29,16.44333267211914,16.98200035095215,16.36400032043457,16.69733238220215,55548000,TSLA,1
12745,2015-09-30,24.740074157714844,25.01820324435386,24.387926308187456,24.710914317708884,265892000,AAPL,2
12746,2015-09-30,1.7200000286102295,1.7200000286102295,1.6799999475479126,1.7000000476837158,5739500,AMD,2
12747,2015-09-30,50.47309112548828,50.689315173384614,49.53869098041434,50.15647313273764,7850300,CAT,2
12748,2015-09-30,121.1684341430664,121.48691477805922,119.7603693961145,120.30514866324792,2549200,COST,2
12749,2015-09-30,106.86000061035156,107.08000183105469,106.47000122070312,106.77999877929688,7405600,GLD,2
12750,2015-09-30,69.87903594970703,70.71743673676086,69.31012092595128,70.4629198664735,10970100,JNJ,2
12751,2015-09-30,29.600000381469727,32.31999969482422,28.479999542236328,32.31999969482422,1025,MARA,2
12752,2015-09-30,161.0131378173828,161.18118110585462,159.17303367954602,159.9544407403364,163452000,SPY,2
12753,2015-09-30,92.47142028808594,92.66603552717443,92.1570457785105,92.374115523896,9832600,TLT,2
12754,2015-09-30,16.559999465942383,16.82666778564453,16.1560001373291,16.799999237060547,73944000,TSLA,2
12755,2015-10-01,24.578575134277344,24.587547259585797,24.069417718384692,24.46418267566698,255716400,AAPL,3
12756,2015-10-01,1.7400000095367432,1.7699999809265137,1.7200000286102295,1.7699999809265137,5531700,AMD,3
12757,2015-10-01,49.724037170410156,51.04455369228723,49.12169692095726,50.68160356975412,7933000,CAT,3
12758,2015-10-01,121.1600112915039,121.40307603396921,119.43346638506445,121.40307603396921,2657300,COST,3
12759,2015-10-01,106.7300033569336,107.20999908447266,106.62999725341797,106.9800033569336,4278600,GLD,3
12760,2015-10-01,69.74429321289062,70.25332124338426,68.68881206372973,69.938923089263,9675900,JNJ,3
12761,2015-10-01,28.799999237060547,35.20000076293945,28.0,29.1200008392334,1806,MARA,3
12762,2015-10-01,161.43333435058594,161.73581755164943,159.49240581913165,161.3913203019323,131079000,SPY,3
12763,2015-10-01,92.86598205566406,93.39853002059695,92.75347635520328,93.06850376163085,9069400,TLT,3
12764,2015-10-01,15.991999626159668,16.566667556762695,15.808667182922363,16.500667572021484,68595000,TSLA,3
12765,2015-10-02,24.758018493652344,24.89932736235935,24.123256303717053,24.22643320282759,232079200,AAPL,4
12766,2015-10-02,1.8300000429153442,1.8300000429153442,1.7200000286102295,1.7599999904632568,7146100,AMD,4
12767,2015-10-02,50.735652923583984,50.75882483846321,48.72785039219612,49.26069249280065,8782700,CAT,4
12768,2015-10-02,122.24959564208984,122.29150468386061,119.1736612510068,120.06207666563344,2591500,COST,4
12769,2015-10-02,108.98999786376953,109.31999969482422,108.54000091552734,108.54000091552734,7730600,GLD,4
12770,2015-10-02,70.31320190429688,70.34314539882145,68.74868715442942,68.97326050779488,8368100,JNJ,4
12771,2015-10-02,29.440000534057617,33.439998626708984,27.68000030517578,27.68000030517578,1788,MARA,4
12772,2015-10-02,163.8447723388672,163.86997820124844,158.90421817796545,159.45037511162676,211003300,SPY,4
12773,2015-10-02,93.42853546142578,94.66614969628048,93.14351147650233,94.20110514160336,13000400,TLT,4
12774,2015-10-02,16.504667282104492,16.51333236694336,15.661999702453613,15.706666946411133,66360000,TSLA,4
12775,2015-10-05,24.847740173339844,24.98007692583926,24.464190675092638,24.64587156603645,208258800,AAPL,0
12776,2015-10-05,1.7999999523162842,1.8700000047683716,1.7699999809265137,1.8200000524520874,7595600,AMD,0
12777,2015-10-05,53.42301559448242,53.65468757542705,51.36887543120726,51.500159362629596,10661900,CAT,0
12778,2015-10-05,124.1019287109375,124.22764310904529,122.37536998087222,122.56814910977118,2273000,COST,0
12779,2015-10-05,108.7699966430664,109.37999725341797,108.45999908447266,109.13999938964844,5490200,GLD,0
12780,2015-10-05,70.93450164794922,70.97941402472209,70.42547377035639,70.50781693519761,9419200,JNJ,0
12781,2015-10-05,30.399999618530273,31.200000762939453,27.68000030517578,29.600000381469727,1488,MARA,0
12782,2015-10-05,166.76031494140625,166.987180448708,164.96222470108148,165.0714586158716,126320800,SPY,0
12783,2015-10-05,92.16089630126953,92.88096119990777,92.09338717690841,92.7984532271148,11362700,TLT,0
12784,2015-10-05,16.40999984741211,16.6560001373291,16.275333404541016,16.589332580566406,55348500,TSLA,0
12785,2015-10-06,24.966615676879883,25.06306390790795,24.621196470669094,24.814092932725227,192787200,AAPL,1
12786,2015-10-06,1.8300000429153442,1.8600000143051147,1.7999999523162842,1.7999999523162842,8558400,AMD,1
12787,2015-10-06,54.689476013183594,54.944314015182215,53.34579383521587,53.70101988724581,9664100,CAT,1
12788,2015-10-06,124.3868637084961,124.62991575666331,123.50682474030187,124.1689417458142,2091000,COST,1
